"","country","year","item","r","n","survey","cc_rank"
"13149","France",1999,"gen_clicon_4",1,113.691347820938,"eb511_c, eb511_c, eb511_c",449
"13150","France",1999,"gen_clicon_4",2,455.201381284496,"eb511_c, eb511_c, eb511_c",449
"13151","France",1999,"gen_clicon_4",3,1183.96465807542,"eb511_c, eb511_c, eb511_c",449
"13152","France",1999,"gen_clicon_4",4,1233.36362480388,"eb511_c, eb511_c, eb511_c",449
"13153","France",1999,"gen_evncon_2",1,655.425169297351,"eb511_c",449
"13154","France",1999,"gen_evncon_2",2,329.529243496675,"eb511_c",449
"13155","France",1999,"gen_evncon_3",1,37.3634495584052,"eb511_c",449
"13156","France",1999,"gen_evncon_3",2,400.873615625878,"eb511_c",449
"13157","France",1999,"gen_evncon_3",3,531.107199800151,"eb511_c",449
"13158","France",2002,"climate_chg_2",1,2073.80662344478,"eb570, eb570, eb570, eb570, eb570, eb570, eb570",449
"13159","France",2002,"climate_chg_2",2,3823.54080125087,"eb570, eb570, eb570, eb570, eb570, eb570, eb570",449
"13160","France",2002,"climate_chg_4",1,159.183265043342,"eb580",449
"13161","France",2002,"climate_chg_4",2,466.595780964427,"eb580",449
"13162","France",2002,"climate_chg_4",3,325.823744681418,"eb580",449
"13163","France",2002,"climate_chg_4",4,45.998446473718,"eb580",449
"13164","France",2002,"gen_clicon_2",1,77.3170538506318,"eb570",449
"13165","France",2002,"gen_clicon_2",2,892.60121581992,"eb570",449
"13166","France",2002,"gen_clicon_4",1,27.1077154377444,"eb580",449
"13167","France",2002,"gen_clicon_4",2,122.484804672929,"eb580",449
"13168","France",2002,"gen_clicon_4",3,403.799467523408,"eb580",449
"13169","France",2002,"gen_clicon_4",4,445.980380459851,"eb580",449
"13170","France",2002,"spe_indchge_2",1,587.990095600125,"eb570",449
"13171","France",2002,"spe_indchge_2",2,415.340598495578,"eb570",449
"13172","France",2004,"envact_govaction_2",1,650.366438228163,"eb621",449
"13173","France",2004,"envact_govaction_2",2,350.65962174897,"eb621",449
"13174","France",2004,"envact_indgen_4",1,4.57001796811743,"eb621",449
"13175","France",2004,"envact_indgen_4",2,42.4918668634204,"eb621",449
"13176","France",2004,"envact_indgen_4",3,335.239683706539,"eb621",449
"13177","France",2004,"envact_indgen_4",4,612.540011796047,"eb621",449
"13178","France",2004,"envimp_eco_2",1,181.260658970379,"eb621, eb621",449
"13179","France",2004,"envimp_eco_2",2,1263.44831401161,"eb621, eb621",449
"13180","France",2004,"envimp_eco_4",1,6.98831039268703,"eb621",449
"13181","France",2004,"envimp_eco_4",2,45.9478960755992,"eb621",449
"13182","France",2004,"envimp_eco_4",3,426.656003480882,"eb621",449
"13183","France",2004,"envimp_eco_4",4,488.64589365635,"eb621",449
"13184","France",2004,"gen_clicon_2",1,576.075610522555,"eb621",449
"13185","France",2004,"gen_clicon_2",2,424.950449454578,"eb621",449
"13186","France",2004,"gen_evncon_2",1,2.9767468402276,"eb621",449
"13187","France",2004,"gen_evncon_2",2,998.049313136905,"eb621",449
"13188","France",2004,"gen_evncon_4",1,43.5855150942991,"eb621, eb621",449
"13189","France",2004,"gen_evncon_4",2,586.630242974464,"eb621, eb621",449
"13190","France",2004,"gen_evncon_4",3,910.765080026144,"eb621, eb621",449
"13191","France",2004,"gen_evncon_4",4,407.707194345969,"eb621, eb621",449
"13192","France",2004,"gen_evncon_5",1,67.9611543146414,"eb621",449
"13193","France",2004,"gen_evncon_5",2,252.628011210879,"eb621",449
"13194","France",2004,"gen_evncon_5",3,80.5471692036227,"eb621",449
"13195","France",2004,"gen_evncon_5",4,472.693041857555,"eb621",449
"13196","France",2004,"gen_evncon_5",5,44.3307143304929,"eb621",449
"13197","France",2004,"gh_env_2",1,511.831822166106,"eb621",449
"13198","France",2004,"gh_env_2",2,489.194237811027,"eb621",449
"13199","France",2005,"gen_clicon_3",1,43.2904892022809,"tt2005_c",449
"13200","France",2005,"gen_clicon_3",2,368.888384321203,"tt2005_c",449
"13201","France",2005,"gen_clicon_3",3,599.332866636442,"tt2005_c",449
"13202","France",2005,"gen_clicon_4",1,32.105956080671,"tt2005_c",449
"13203","France",2005,"gen_clicon_4",2,142.581515706052,"tt2005_c",449
"13204","France",2005,"gen_clicon_4",3,334.979284216342,"tt2005_c",449
"13205","France",2005,"gen_clicon_4",4,500.793955265466,"tt2005_c",449
"13206","France",2006,"climate_chg_2",1,26.2615390454891,"pew2006",449
"13207","France",2006,"climate_chg_2",2,879.179104976569,"pew2006",449
"13208","France",2006,"gen_clicon_3",1,34.7062330525976,"tt2006",449
"13209","France",2006,"gen_clicon_3",2,161.487438719989,"tt2006",449
"13210","France",2006,"gen_clicon_3",3,304.157774705048,"tt2006",449
"13211","France",2006,"gen_clicon_4",1,23.564966467428,"tt2006, pew2006",449
"13212","France",2006,"gen_clicon_4",2,119.708446031189,"tt2006, pew2006",449
"13213","France",2006,"gen_clicon_4",3,434.185469104368,"tt2006, pew2006",449
"13214","France",2006,"gen_clicon_4",4,799.983049526906,"tt2006, pew2006",449
"13215","France",2007,"gen_clicon_4",1,8.88628234598399,"tt2007",449
"13216","France",2007,"gen_clicon_4",2,97.2424856720758,"tt2007",449
"13217","France",2007,"gen_clicon_4",3,257.481347975234,"tt2007",449
"13218","France",2007,"gen_clicon_4",4,632.402486954644,"tt2007",449
"13219","France",2007,"sup_govaction_4",1,7.55289782064512,"eb672",449
"13220","France",2007,"sup_govaction_4",2,21.4373938143359,"eb672",449
"13221","France",2007,"sup_govaction_4",3,232.065033038673,"eb672",449
"13222","France",2007,"sup_govaction_4",4,715.336493592855,"eb672",449
"13223","France",2008,"climate_chg_4",1,565.005556275827,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",449
"13224","France",2008,"climate_chg_4",2,2123.79341153461,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",449
"13225","France",2008,"climate_chg_4",3,3469.26274554639,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",449
"13226","France",2008,"climate_chg_4",4,1609.12536027251,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",449
"13227","France",2008,"climate_indbeh_300",1,34.8229034684397,"eb692",449
"13228","France",2008,"climate_indbeh_300",2,26.8587026751873,"eb692",449
"13229","France",2008,"climate_indbeh_300",3,9.93560098960825,"eb692",449
"13230","France",2008,"climate_indbeh_300",4,0.845300084193794,"eb692",449
"13231","France",2008,"climate_indbeh_300",5,100.636110023583,"eb692",449
"13232","France",2008,"climate_indbeh_300",8,1.5792001572919,"eb692",449
"13233","France",2008,"climate_indbeh_300",10,135.003513446654,"eb692",449
"13234","France",2008,"climate_indbeh_300",12,1.53190015258071,"eb692",449
"13235","France",2008,"climate_indbeh_300",14,0.774900077181794,"eb692",449
"13236","France",2008,"climate_indbeh_300",15,27.4584027349188,"eb692",449
"13237","France",2008,"climate_indbeh_300",20,36.7716036625346,"eb692",449
"13238","France",2008,"climate_indbeh_300",25,12.136101208783,"eb692",449
"13239","France",2008,"climate_indbeh_300",30,19.7978019719057,"eb692",449
"13240","France",2008,"climate_indbeh_300",35,0.610000060757381,"eb692",449
"13241","France",2008,"climate_indbeh_300",40,3.65660036420564,"eb692",449
"13242","France",2008,"climate_indbeh_300",50,16.2888016224014,"eb692",449
"13243","France",2008,"climate_indbeh_300",60,0.67590006732117,"eb692",449
"13244","France",2008,"climate_indbeh_300",100,0.874100087062339,"eb692",449
"13245","France",2008,"gen_clicon_10",1,6.16770061431688,"eb692",449
"13246","France",2008,"gen_clicon_10",2,4.92140049018258,"eb692",449
"13247","France",2008,"gen_clicon_10",3,11.781801173494,"eb692",449
"13248","France",2008,"gen_clicon_10",4,10.5278010485927,"eb692",449
"13249","France",2008,"gen_clicon_10",5,75.0594074760862,"eb692",449
"13250","France",2008,"gen_clicon_10",6,53.6502053436814,"eb692",449
"13251","France",2008,"gen_clicon_10",7,129.103012858951,"eb692",449
"13252","France",2008,"gen_clicon_10",8,243.539524257086,"eb692",449
"13253","France",2008,"gen_clicon_10",9,122.094212160859,"eb692",449
"13254","France",2008,"gen_clicon_10",10,375.109537361755,"eb692",449
"13255","France",2008,"gen_clicon_2",1,1456.15973937941,"tt2008, eb692, eb692",449
"13256","France",2008,"gen_clicon_2",2,1624.66392506862,"tt2008, eb692, eb692",449
"13257","France",2008,"gen_clicon_3",1,9.43180093942863,"eb692",449
"13258","France",2008,"gen_clicon_3",2,74.3721074076295,"eb692",449
"13259","France",2008,"gen_clicon_3",3,901.320189773522,"eb692",449
"13260","France",2008,"gen_clicon_4",1,20.4026158487684,"tt2008, pew2008",449
"13261","France",2008,"gen_clicon_4",2,120.861002675565,"tt2008, pew2008",449
"13262","France",2008,"gen_clicon_4",3,488.959170129829,"tt2008, pew2008",449
"13263","France",2008,"gen_clicon_4",4,1118.6239729344,"tt2008, pew2008",449
"13264","France",2008,"gen_indchge_3",1,13.4238013370409,"eb692",449
"13265","France",2008,"gen_indchge_3",2,175.838417513903,"eb692",449
"13266","France",2008,"gen_indchge_3",3,799.566779638653,"eb692",449
"13267","France",2008,"sup_govaction_3",1,775.962677287632,"eb692, eb692, eb692, eb692, eb692",449
"13268","France",2008,"sup_govaction_3",2,1603.41165970342,"eb692, eb692, eb692, eb692, eb692",449
"13269","France",2008,"sup_govaction_3",3,2312.58103033828,"eb692, eb692, eb692, eb692, eb692",449
"13270","France",2009,"climate_chg_4",1,1333.79983077266,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",449
"13271","France",2009,"climate_chg_4",2,3384.27770105965,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",449
"13272","France",2009,"climate_chg_4",3,5302.26871532813,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",449
"13273","France",2009,"climate_chg_4",4,2506.21998635941,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",449
"13274","France",2009,"climate_eco_2",1,179.599143077045,"tt2009",449
"13275","France",2009,"climate_eco_2",2,781.897408306134,"tt2009",449
"13276","France",2009,"climate_indbeh_100",1,32.0289952182469,"eb721",449
"13277","France",2009,"climate_indbeh_100",2,44.8548933034107,"eb721",449
"13278","France",2009,"climate_indbeh_100",3,17.9451973208806,"eb721",449
"13279","France",2009,"climate_indbeh_100",4,6.26059906532693,"eb721",449
"13280","France",2009,"climate_indbeh_100",5,133.716780036819,"eb721",449
"13281","France",2009,"climate_indbeh_100",6,1.70019974616951,"eb721",449
"13282","France",2009,"climate_indbeh_100",7,3.87549942140922,"eb721",449
"13283","France",2009,"climate_indbeh_100",8,1.06609984083715,"eb721",449
"13284","France",2009,"climate_indbeh_100",10,162.147675792242,"eb721",449
"13285","France",2009,"climate_indbeh_100",12,1.09879983595522,"eb721",449
"13286","France",2009,"climate_indbeh_100",14,0.948299858424038,"eb721",449
"13287","France",2009,"climate_indbeh_100",15,29.6385955751204,"eb721",449
"13288","France",2009,"climate_indbeh_100",20,47.9900928353426,"eb721",449
"13289","France",2009,"climate_indbeh_100",25,2.00689970038089,"eb721",449
"13290","France",2009,"climate_indbeh_100",30,26.4574960500411,"eb721",449
"13291","France",2009,"climate_indbeh_100",40,2.03419969630515,"eb721",449
"13292","France",2009,"climate_indbeh_100",50,6.91719896730017,"eb721",449
"13293","France",2009,"climate_indbeh_100",70,1.06609984083715,"eb721",449
"13294","France",2009,"climate_indbeh_100",99,13.53619797912,"eb721",449
"13295","France",2009,"climate_indbeh_100",100,3.10359953664963,"eb721",449
"13296","France",2009,"climate_indbeh_8",1,151.427677392679,"eb721",449
"13297","France",2009,"climate_indbeh_8",2,234.806464944684,"eb721",449
"13298","France",2009,"climate_indbeh_8",3,168.789474800658,"eb721",449
"13299","France",2009,"climate_indbeh_8",4,79.6757881048423,"eb721",449
"13300","France",2009,"climate_indbeh_8",5,28.464395750422,"eb721",449
"13301","France",2009,"climate_indbeh_8",6,2.03419969630515,"eb721",449
"13302","France",2009,"climate_indbeh_8",7,6.91719896730017,"eb721",449
"13303","France",2009,"climate_indbeh_8",8,17.7058973566067,"eb721",449
"13304","France",2009,"gen_clicon_10",1,17.9457992502184,"eb711, eb721",449
"13305","France",2009,"gen_clicon_10",2,13.9199984548959,"eb711, eb721",449
"13306","France",2009,"gen_clicon_10",3,40.7822986162317,"eb711, eb721",449
"13307","France",2009,"gen_clicon_10",4,44.5005955761302,"eb711, eb721",449
"13308","France",2009,"gen_clicon_10",5,191.807487453552,"eb711, eb721",449
"13309","France",2009,"gen_clicon_10",6,168.793484801413,"eb711, eb721",449
"13310","France",2009,"gen_clicon_10",7,342.890180200878,"eb711, eb721",449
"13311","France",2009,"gen_clicon_10",8,487.054369944557,"eb711, eb721",449
"13312","France",2009,"gen_clicon_10",9,209.708886842986,"eb711, eb721",449
"13313","France",2009,"gen_clicon_10",10,523.178079006618,"eb711, eb721",449
"13314","France",2009,"gen_clicon_2",1,2751.84228638192,"eb711, eb711, eb711, eb711",449
"13315","France",2009,"gen_clicon_2",2,1388.17184357552,"eb711, eb711, eb711, eb711",449
"13316","France",2009,"gen_clicon_3",1,7.9347988153781,"eb721",449
"13317","France",2009,"gen_clicon_3",2,107.934583885959,"eb721",449
"13318","France",2009,"gen_clicon_3",3,863.049671151423,"eb721",449
"13319","France",2009,"gen_clicon_4",1,50.2204517774687,"tt2009",449
"13320","France",2009,"gen_clicon_4",2,132.511567404409,"tt2009",449
"13321","France",2009,"gen_clicon_4",3,366.818434865844,"tt2009",449
"13322","France",2009,"gen_clicon_4",4,452.985167498763,"tt2009",449
"13323","France",2009,"gen_indchge_3",1,8.85659867775844,"eb721",449
"13324","France",2009,"gen_indchge_3",2,231.017065510421,"eb721",449
"13325","France",2009,"gen_indchge_3",3,748.860188199286,"eb721",449
"13326","France",2009,"gen_indchge_4",1,58.8774524908228,"tt2009",449
"13327","France",2009,"gen_indchge_4",2,88.7305740368734,"tt2009",449
"13328","France",2009,"gen_indchge_4",3,362.405579059037,"tt2009",449
"13329","France",2009,"gen_indchge_4",4,485.086684848282,"tt2009",449
"13330","France",2009,"sup_govaction_3",1,99.2912851763563,"eb721, eb721, eb721",449
"13331","France",2009,"sup_govaction_3",2,661.556101233306,"eb721, eb721, eb721",449
"13332","France",2009,"sup_govaction_3",3,2078.51228968953,"eb721, eb721, eb721",449
"13333","France",2010,"climate_chg_5",1,13.1498157380518,"lits_wave2",449
"13334","France",2010,"climate_chg_5",2,45.7875989378469,"lits_wave2",449
"13335","France",2010,"climate_chg_5",3,150.791902705251,"lits_wave2",449
"13336","France",2010,"climate_chg_5",4,644.563750059638,"lits_wave2",449
"13337","France",2010,"climate_chg_5",5,228.022907794726,"lits_wave2",449
"13338","France",2010,"climate_indtax_2",1,988.987353410943,"lits_wave2, pew2010",449
"13339","France",2010,"climate_indtax_2",2,749.46876282403,"lits_wave2, pew2010",449
"13340","France",2010,"gen_clicon_2",1,5489.46670078022,"tt2010_c, lits_wave2, eb734, eb742, eb742, eb742, eb742, eb742",449
"13341","France",2010,"gen_clicon_2",2,1750.27963276112,"tt2010_c, lits_wave2, eb734, eb742, eb742, eb742, eb742, eb742",449
"13342","France",2010,"gen_clicon_3",1,69.3345749789107,"lits_wave2",449
"13343","France",2010,"gen_clicon_3",2,440.210162178515,"lits_wave2",449
"13344","France",2010,"gen_clicon_3",3,540.72984343,"lits_wave2",449
"13345","France",2010,"gen_clicon_4",1,33.119003760454,"pew2010",449
"13346","France",2010,"gen_clicon_4",2,59.6940597393388,"pew2010",449
"13347","France",2010,"gen_clicon_4",3,259.61060313935,"pew2010",449
"13348","France",2010,"gen_clicon_4",4,305.251793194001,"pew2010",449
"13349","France",2010,"gen_clicon_5",1,218.882985785108,"lits_wave2, lits_wave2, issp2010",449
"13350","France",2010,"gen_clicon_5",2,819.810427088991,"lits_wave2, lits_wave2, issp2010",449
"13351","France",2010,"gen_clicon_5",3,1456.07808913021,"lits_wave2, lits_wave2, issp2010",449
"13352","France",2010,"gen_clicon_5",4,1096.20300761559,"lits_wave2, lits_wave2, issp2010",449
"13353","France",2010,"gen_clicon_5",5,712.774231571047,"lits_wave2, lits_wave2, issp2010",449
"13354","France",2010,"gen_indchge_2",1,411.681704896205,"lits_wave2",449
"13355","France",2010,"gen_indchge_2",2,696.114666632396,"lits_wave2",449
"13356","France",2011,"climate_chg_2",1,1262.53026270611,"eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13357","France",2011,"climate_chg_2",2,5982.46232789584,"eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13358","France",2011,"climate_chg_3",1,954.049269552543,"eb751, eb751",449
"13359","France",2011,"climate_chg_3",2,527.134917419919,"eb751, eb751",449
"13360","France",2011,"climate_chg_3",3,379.187768663351,"eb751, eb751",449
"13361","France",2011,"climate_chg_4",1,304.029928545838,"eb751, eb751, eb751, eb751, eb754",449
"13362","France",2011,"climate_chg_4",2,1208.90866511913,"eb751, eb751, eb751, eb751, eb754",449
"13363","France",2011,"climate_chg_4",3,2404.82563877657,"eb751, eb751, eb751, eb751, eb754",449
"13364","France",2011,"climate_chg_4",4,1155.5212546634,"eb751, eb751, eb751, eb751, eb754",449
"13365","France",2011,"climate_tax_4",1,86.3424692090865,"eb754",449
"13366","France",2011,"climate_tax_4",2,142.364914114708,"eb754",449
"13367","France",2011,"climate_tax_4",3,497.088498448657,"eb754",449
"13368","France",2011,"climate_tax_4",4,225.179780496192,"eb754",449
"13369","France",2011,"gen_clicon_10",1,15.2505122242742,"eb754",449
"13370","France",2011,"gen_clicon_10",2,7.45940597919748,"eb754",449
"13371","France",2011,"gen_clicon_10",3,25.8768207419494,"eb754",449
"13372","France",2011,"gen_clicon_10",4,29.5498236860994,"eb754",449
"13373","France",2011,"gen_clicon_10",5,103.056982606853,"eb754",449
"13374","France",2011,"gen_clicon_10",6,129.293003636724,"eb754",449
"13375","France",2011,"gen_clicon_10",7,218.544175177324,"eb754",449
"13376","France",2011,"gen_clicon_10",8,214.659872063804,"eb754",449
"13377","France",2011,"gen_clicon_10",9,91.7438735386623,"eb754",449
"13378","France",2011,"gen_clicon_10",10,216.277173360175,"eb754",449
"13379","France",2011,"gen_clicon_2",1,9685.00986986622,"eb753, eb753, eb753, eb753, eb753, eb754, eb754, eb754, eb754, eb754, eb763, eb763, eb763, eb763",449
"13380","France",2011,"gen_clicon_2",2,2833.12467153948,"eb753, eb753, eb753, eb753, eb753, eb754, eb754, eb754, eb754, eb754, eb763, eb763, eb763, eb763",449
"13381","France",2011,"gen_indchge_2",1,763.448311953315,"eb754",449
"13382","France",2011,"gen_indchge_2",2,304.550144116684,"eb754",449
"13383","France",2011,"sup_govaction_2",1,3873.50980785052,"eb751, eb751, eb753, eb753, eb754, eb754, eb754",449
"13384","France",2011,"sup_govaction_2",2,2773.04362520061,"eb751, eb751, eb753, eb753, eb754, eb754, eb754",449
"13385","France",2011,"sup_govaction_4",1,969.64216415174,"eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13386","France",2011,"sup_govaction_4",2,2034.99689515218,"eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13387","France",2011,"sup_govaction_4",3,2991.01256402363,"eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13388","France",2011,"sup_govaction_4",4,2355.60578410509,"eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751, eb751",449
"13389","France",2012,"gen_clicon_2",1,6683.33646512637,"eb773, eb773, eb773, eb773, eb781, eb781, eb781",449
"13390","France",2012,"gen_clicon_2",2,368.6569170162,"eb773, eb773, eb773, eb773, eb781, eb781, eb781",449
"13391","France",2012,"sup_govaction_2",1,3969.44293202002,"eb773, eb773, eb781, eb781",449
"13392","France",2012,"sup_govaction_2",2,60.5530025374145,"eb773, eb773, eb781, eb781",449
"13393","France",2013,"climate_chg_4",1,32.1919852109888,"eb802_c",449
"13394","France",2013,"climate_chg_4",2,113.886847680336,"eb802_c",449
"13395","France",2013,"climate_chg_4",3,521.506860419535,"eb802_c",449
"13396","France",2013,"climate_chg_4",4,326.916049814633,"eb802_c",449
"13397","France",2013,"gen_clicon_11",2,13.3558938642969,"eb802_c",449
"13398","France",2013,"gen_clicon_11",3,9.03959584720598,"eb802_c",449
"13399","France",2013,"gen_clicon_11",4,23.2586893149486,"eb802_c",449
"13400","France",2013,"gen_clicon_11",5,41.7871808029521,"eb802_c",449
"13401","France",2013,"gen_clicon_11",6,159.715126626806,"eb802_c",449
"13402","France",2013,"gen_clicon_11",7,113.041048068896,"eb802_c",449
"13403","France",2013,"gen_clicon_11",8,211.214302968063,"eb802_c",449
"13404","France",2013,"gen_clicon_11",9,196.951409520442,"eb802_c",449
"13405","France",2013,"gen_clicon_11",10,80.8809628432526,"eb802_c",449
"13406","France",2013,"gen_clicon_11",11,163.227525013208,"eb802_c",449
"13407","France",2013,"gen_clicon_2",1,9807.9531362514,"eb793, eb793, eb801, eb801, eb801, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c",449
"13408","France",2013,"gen_clicon_2",2,2464.32963266636,"eb793, eb793, eb801, eb801, eb801, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c, eb802_c",449
"13409","France",2013,"gen_clicon_3",1,128.403113959426,"pew2013",449
"13410","France",2013,"gen_clicon_3",2,334.431289764331,"pew2013",449
"13411","France",2013,"gen_clicon_3",3,541.196836623036,"pew2013",449
"13412","France",2013,"gen_indchge_2",1,722.516168075777,"eb802_c",449
"13413","France",2013,"gen_indchge_2",2,299.483362417221,"eb802_c",449
"13414","France",2013,"sup_govaction_2",1,4378.70789401962,"eb793, eb801, eb801, eb802_c, eb802_c",449
"13415","France",2013,"sup_govaction_2",2,738.292095036778,"eb793, eb801, eb801, eb802_c, eb802_c",449
"13416","France",2013,"sup_govaction_4",1,45.673279017677,"eb802_c, eb802_c",449
"13417","France",2013,"sup_govaction_4",2,142.50283453414,"eb802_c, eb802_c",449
"13418","France",2013,"sup_govaction_4",3,954.80126136391,"eb802_c, eb802_c",449
"13419","France",2013,"sup_govaction_4",4,869.245900668078,"eb802_c, eb802_c",449
"13420","France",2014,"gen_clicon_2",1,5598.22549012935,"eb814, eb814, eb814, eb823, eb823, eb823",449
"13421","France",2014,"gen_clicon_2",2,449.777406193374,"eb814, eb814, eb814, eb823, eb823, eb823",449
"13422","France",2015,"climate_chg_4",1,28.6499005808949,"eb834",449
"13423","France",2015,"climate_chg_4",2,76.3677015484035,"eb834",449
"13424","France",2015,"climate_chg_4",3,443.008408982276,"eb834",449
"13425","France",2015,"climate_chg_4",4,385.978507825959,"eb834",449
"13426","France",2015,"gen_clicon_10",1,10.4338002115519,"eb834",449
"13427","France",2015,"gen_clicon_10",2,9.82190019914525,"eb834",449
"13428","France",2015,"gen_clicon_10",3,16.8420003414822,"eb834",449
"13429","France",2015,"gen_clicon_10",4,23.3723004738882,"eb834",449
"13430","France",2015,"gen_clicon_10",5,128.7013026095,"eb834",449
"13431","France",2015,"gen_clicon_10",6,120.524302443707,"eb834",449
"13432","France",2015,"gen_clicon_10",7,205.23800416133,"eb834",449
"13433","France",2015,"gen_clicon_10",8,197.653804007556,"eb834",449
"13434","France",2015,"gen_clicon_10",9,72.4180014683208,"eb834",449
"13435","France",2015,"gen_clicon_10",10,210.499404268009,"eb834",449
"13436","France",2015,"gen_clicon_2",1,9473.30865722033,"eb833, eb833, eb833, eb834, eb834, eb834, eb834, eb843, eb843, eb843, eb834",449
"13437","France",2015,"gen_clicon_2",2,1595.68785901146,"eb833, eb833, eb833, eb834, eb834, eb834, eb834, eb843, eb843, eb843, eb834",449
"13438","France",2015,"gen_clicon_4",1,261.895481240247,"pew2015, pew2015, pew2015, pew2015, eb832",449
"13439","France",2015,"gen_clicon_4",2,556.938434707318,"pew2015, pew2015, pew2015, pew2015, eb832",449
"13440","France",2015,"gen_clicon_4",3,1907.87699182683,"pew2015, pew2015, pew2015, pew2015, eb832",449
"13441","France",2015,"gen_clicon_4",4,2227.35711245135,"pew2015, pew2015, pew2015, pew2015, eb832",449
"13442","France",2015,"gen_indchge_2",1,945.977803813802,"pew2015, eb834",449
"13443","France",2015,"gen_indchge_2",2,1047.21141534966,"pew2015, eb834",449
"13444","France",2015,"gh_env_4",1,11.7505002382488,"eb834, eb834",449
"13445","France",2015,"gh_env_4",2,68.4435013877353,"eb834, eb834",449
"13446","France",2015,"gh_env_4",3,542.526511000068,"eb834, eb834",449
"13447","France",2015,"gh_env_4",4,1333.27472703299,"eb834, eb834",449
"13448","France",2015,"intcomm_coop_4",1,10.1282002053557,"eb834",449
"13449","France",2015,"intcomm_coop_4",2,36.2968007359406,"eb834",449
"13450","France",2015,"intcomm_coop_4",3,250.351405076033,"eb834",449
"13451","France",2015,"intcomm_coop_4",4,688.670813963237,"eb834",449
"13452","France",2015,"sup_govaction_2",1,2976.17226987277,"pew2015, eb833, eb834, eb834, eb834",449
"13453","France",2015,"sup_govaction_2",2,2020.64334081692,"pew2015, eb833, eb834, eb834, eb834",449
"13454","France",2016,"climate_pri_2",1,1127.90105660739,"eb852_c, eb682_c",449
"13455","France",2016,"climate_pri_2",2,873.100588505104,"eb852_c, eb682_c",449
"13456","France",2016,"gen_clicon_2",1,7274.40293701708,"eb852, eb852, eb852, eb862, eb862, eb862, eb852_c, eb682_c",449
"13457","France",2016,"gen_clicon_2",2,729.603643432912,"eb852, eb852, eb852, eb862, eb862, eb862, eb852_c, eb682_c",449
"13458","France",2016,"gen_clicon_3",1,52.8214176775914,"pew2016",449
"13459","France",2016,"gen_clicon_3",2,202.906814422035,"pew2016",449
"13460","France",2016,"gen_clicon_3",3,732.824504054364,"pew2016",449
"13461","France",2016,"gen_evncon_2",1,6517.73000074324,"eb852_c, eb852_c, eb852_c, eb852_c, eb682_c, eb682_c, eb682_c, eb682_c",449
"13462","France",2016,"gen_evncon_2",2,1486.27657970675,"eb852_c, eb852_c, eb852_c, eb852_c, eb682_c, eb682_c, eb682_c, eb682_c",449
"13463","France",2017,"climate_chg_4",1,24.8608089551102,"eb871",449
"13464","France",2017,"climate_chg_4",2,74.2477294888433,"eb871",449
"13465","France",2017,"climate_chg_4",3,434.371188228679,"eb871",449
"13466","France",2017,"climate_chg_4",4,379.79586281246,"eb871",449
"13467","France",2017,"gen_clicon_10",1,7.68702204094155,"eb871",449
"13468","France",2017,"gen_clicon_10",2,4.16456044640435,"eb871",449
"13469","France",2017,"gen_clicon_10",3,10.4479776234947,"eb871",449
"13470","France",2017,"gen_clicon_10",4,10.5905118561862,"eb871",449
"13471","France",2017,"gen_clicon_10",5,88.4101333350266,"eb871",449
"13472","France",2017,"gen_clicon_10",6,79.9315301619718,"eb871",449
"13473","France",2017,"gen_clicon_10",7,159.148006972753,"eb871",449
"13474","France",2017,"gen_clicon_10",8,162.440190419766,"eb871",449
"13475","France",2017,"gen_clicon_10",9,89.4077737060447,"eb871",449
"13476","France",2017,"gen_clicon_10",10,373.306287138643,"eb871",449
"13477","France",2017,"gen_clicon_2",1,5528.9583451941,"eb871, eb871, eb871, eb871, eb871, eb883, eb883",449
"13478","France",2017,"gen_clicon_2",2,1597.75716842661,"eb871, eb871, eb871, eb871, eb871, eb883, eb883",449
"13479","France",2017,"gen_clicon_3",1,73.2227348934536,"pew2017",449
"13480","France",2017,"gen_clicon_3",2,200.321178999564,"pew2017",449
"13481","France",2017,"gen_clicon_3",3,723.052932555528,"pew2017",449
"13482","France",2017,"gen_indchge_2",1,668.390561587212,"eb871",449
"13483","France",2017,"gen_indchge_2",2,328.154003073793,"eb871",449
